,Congestion charges,Employment growth,Fuel costs,Population,Powertrains,Road capacity,Telework,Transit service,VMT tax
0,0.40873797536342293,1.3224728455163834,4.731017254170366,8792653,0.8673439749829917,1.2264785264639921,0.0625040613446346,1.320429642211095,0.7963272089213971
1,0.6624368359191259,1.5029782676782057,7.879072923996938,8716167,0.4168360928164634,1.18736958301689,0.17672102295489867,1.1228547085533238,1.2888338041756016
2,0.7245732104597824,1.3694340548013173,3.8098263296695367,12252907,0.9397552627399048,1.2601502157337388,0.2736490866125958,1.0649717131209586,0.9851677353963204
3,0.5032478222519112,1.136535923386756,4.849496908974954,10883974,0.4445777763212461,1.2306681763433551,0.20185883882279604,1.4625886686839435,1.4471408493638231
4,0.6740171630448254,1.5265554904892564,4.592372332685997,12497762,0.7884557849695161,1.3888545052091639,0.06673449678056347,1.015499086516222,1.1577425258812937
5,0.9431806775214376,1.142489491382357,6.339626128056954,11973191,0.45481240397539124,1.287789322714442,0.46750803123650386,1.0800344557742365,1.0817995565075895
6,0.8074575162254526,1.2667493798781848,4.134402255237465,10398030,0.8549615528220449,1.212080926458015,0.27918418263029465,1.2499177340739496,1.4597035149522417
7,0.7592186754338968,1.0861460222519936,3.08584038339201,11239570,0.8743825656128934,1.111373736995027,0.16397319013490344,1.2666349007462943,0.7539082928806362
8,0.10230401995340377,1.2524885071356282,5.280119702101223,10371093,0.9493476049824262,1.0682131583214018,0.23102022774616482,1.105510693098208,0.527159667366092
9,0.8223514674628128,1.382344978810584,7.296449525990295,10304770,0.8951412470691594,1.2348214030627593,0.15767936644628833,1.1825981150640854,0.8527394174697944
10,0.3230171491619585,1.104200887416682,7.95518970919529,10103198,0.7094229511253665,1.1690405575449487,0.44348659241057325,1.2748053014900231,1.3569858705070008
11,0.9192228434331511,1.5290521797289447,6.570306233976872,9991898,0.576690968548371,1.4728142417710048,0.48820150040429994,1.1552622949269895,1.4212008939741234
12,0.49977599552404983,1.181418799584323,5.5404943385049625,12453038,0.9267680539394024,1.2684669604542476,0.11805397905577922,1.4480641454651688,1.0544663094956201
13,0.11877795789028284,1.394822128154151,6.7332023694860315,8921189,0.6292151842379566,1.1756079982765761,0.17241121468478632,1.030697442016035,1.0039837012957011
14,0.37767305368355925,1.4561304252782055,4.670807422858095,8502765,0.8605841218517268,1.180095000499396,0.42532293134761656,1.0679208871131867,1.2094298094854568
15,0.46322815910287146,1.4604860681405205,6.6615645212908285,10213255,0.4349685008021424,1.2452423392645546,0.2963319970665812,1.0532250787657902,1.6786339879133794
16,0.866090258013221,1.1310055938009114,5.232500019025913,11342114,0.5591710595919192,1.3793272648147548,0.15383207753092815,1.075185880787188,0.8568790031876425
17,0.45092938500296725,1.0517045743263396,6.831802480745422,9204507,0.6170067913983375,1.1508339891169732,0.36200693913292675,1.2812102100043294,0.6063189729717786
18,0.30590614739604594,1.1928806748420788,7.667986659075044,9160530,0.48581867114590116,1.1010513907280692,0.4236576373323186,1.3633231708894125,1.6901706179923395
19,0.435207303754654,1.1225093610638799,6.166329429821497,10450062,0.7125404819092431,1.4321304768482426,0.11421569922854172,1.4336878115207439,0.7170370509650084
20,0.7128756415636865,1.2553128485563303,6.177589652627157,11848508,0.8200471329505103,1.0922711575883168,0.474889895334881,1.2203221228690422,0.7010071514853912
21,0.05486628129631807,1.2624796287499611,5.861856671940215,11411753,0.9187474034259495,1.1945868234204424,0.08928327597419225,1.3847252055719137,1.5541880215389718
22,0.9635362728462458,1.2388513290586909,3.6279276849229327,8582578,0.8821237587529861,1.05354669858071,0.3981778353272131,1.0891383732977895,0.5968516041876313
23,0.39418380721027035,1.539340930235002,4.8180515075578025,11615381,0.5089467410385216,1.4786487362214278,0.05899935930257968,1.1679428479344658,0.7812478565070584
24,0.7987072595654521,1.3561820252323833,6.890590397613315,9777819,0.7754349888716052,1.1590861913751553,0.37082874737239524,1.1613777521410964,1.4938325843344349
25,0.604491136815198,1.2866812628721542,3.4455923813154055,12007377,0.9156821042958612,1.3620013515926597,0.4751273757503431,1.369584503822964,1.1919919708761337
26,0.7019052005946976,1.040279768297098,4.51071169603625,10711171,0.5759919601890093,1.4634903457087476,0.45964158685745377,1.3952604392871815,1.2592911788541463
27,0.6125759113603354,1.1476119158877518,5.080477504387284,10277142,0.3520315982254727,1.2990925539111078,0.46241507284618616,1.0212691838180876,1.0675286645131135
28,0.2379100907139835,1.2973215812340344,3.4963649506956807,8642308,0.6813985236564813,1.274972741087583,0.25696090971941127,1.2946639687606518,0.9517392626119627
29,0.20027617824411714,1.0007097368134124,6.027027403870271,10048416,0.40579631916877645,1.4457255560379227,0.30419652865084157,1.1376282131279207,1.0336994900318988
30,0.539595119945089,1.175314393241162,7.738694479543427,9288652,0.5476036800260012,1.0109815179227126,0.14057418131115168,1.4921166689301064,0.523117570098911
31,0.9864653101842337,1.4403892799327476,3.1733635601870023,10070387,0.6691769953034847,1.1419213270196453,0.1244314170694925,1.2517650167482306,0.6572155035038623
32,0.6918562218397195,1.1574754990683425,4.35079968964971,8737107,0.6126813405432794,1.301246863345454,0.10384376907178171,1.3040506848147744,1.7385479037171474
33,0.9468250551204811,1.446817869840832,5.4688074982649955,9629584,0.8857539057145085,1.0970826695997542,0.3269868904691843,1.309159052217726,0.5708655888197531
34,0.24641730045853572,1.205700364574211,4.940214738627732,12651796,0.8110050595621339,1.312896277661209,0.10548852732157414,1.087654986372662,1.7795030661414888
35,0.07143628537382656,1.2420422480191085,4.415160921769258,10188096,0.6088222588953898,1.0182196826817935,0.09397230506607505,1.128137795892921,1.6638694656866575
36,0.09969014580946134,1.1650585562983593,2.5073384130764795,10626094,0.4368095093338898,1.4399204449282283,0.16886783919305212,1.4579709632914994,0.4909457189713295
37,0.17829479532083436,1.1704218340675991,6.0759944432987965,12522969,0.6600826858466367,1.3207794424946724,0.050791500994953165,1.4138915122742302,0.6746189943040327
38,0.23241504965207327,1.2269210945478577,7.187173764980137,12300760,0.7292606375240311,1.3933630765309752,0.07329750605235502,1.1885088925330662,1.5819872420015948
39,0.2795436676149432,1.5904367781603992,7.468250263599118,11071431,0.42761363178703093,1.0798874366841316,0.3879030279829571,1.4788516464758743,0.6380297598069596
40,0.5882598075723613,1.0710591565909882,3.77487614315595,11722218,0.6564575640980301,1.279294210164507,0.2243128738353133,1.2364751873375308,1.5661035796080103
41,0.7862573502816796,1.2812217756626179,2.983132661940676,12334754,0.583696989319971,1.0285543701312603,0.3522457095833059,1.0253150055473157,1.3427066666625675
